data_pid,location,price,time,title,month,brand,series,model,storage,coment
,        대전 중구 태평동      ,100000,,아이폰x 64기가 액정파손,,애플,아이폰 X,X,64.0,"밧데리 83프로 앞뒤 유리 깨짐 카메라 파손없음
터치는 문제없이 다 잘됩니다.

가격절충문의 사절"
,        경기도 남양주시 다산1동      ,180000,,아이폰x 실버 64 배터리성능 81 공기계,,애플,아이폰 X,X,64.0,"아이폰x 64기가 실버 \ 배터리성능 81입니다.
강화유리필름 붙여놓은게 깨졌고 액정은 멀쩡한데 판매되기전까지 혹시나 스크래치 날까싶어 떼지않은 상태입니다. 요청하시면 떼고서 사진 보내드릴게요.
전후면 카메라 다 잘 작동됩니다.
사용하는 내내 케이스낀채로 사용해서 기스나 찍힘 없습니다 (사진참고)
아직 공장초기화 안한 상태인데 구매자 확정되면 초기화해서 드려요.

⭐️중고거래 특성상 환불어렵습니다
⭐️강아지가 있어 문고리거래만 가능합니다 (가격이 있는 물건인만큼 어느정도의 시간조율 필요할듯합니다, 집현관문에 CCTV있습니다, 도난걱정X)
⭐️가격이 있는 물건이다보니 제가 거래장소 알려드린 후 선입금해주시면 문앞에 내놓고 사진보내드리겠습니다"
,        서울 강동구 암사제3동      ,210000,,아이폰x 배터리효율 95% s급,,애플,아이폰 X,X,64.0,"아이폰 x 64GB 
배터리 효율 95%입니다
구성품은 박스랑 충전기 케이블 있습니다
액정 멍이나 찍힘 같은 파손 일절 없어요
생활기스 있습니다"
,        경기도 고양시 일산서구 주엽동      ,70000,,아이폰x 중고 판매합니다,,애플,아이폰 X,X,,화면 노치부분 기준으로 오른쪽 부분은 터치가 안되고 다른 곳은 정상작동 합니다.
,        경북 구미시 형곡동      ,185000,,아이폰 x 256g,,애플,아이폰 X,X,256.0,"앞면 뒷면 깨진 곳 없습니다
급처라 싸게 올려요 
택배도 가능
쓰던 투명 케이스 하나 있는데
원하시면 같이 드려요"
,        전북 전주시 덕진구 반월동      ,180000,,아이폰x,,애플,아이폰 X,X,256.0,"아이폰x 블랙 256 팔아요
배터리 82퍼고 모서리 기스 하나 있어요 사진으로 찍을래도 잘 안나오네요 그외 기능 하자 없음 환불 안돼요"
,        경기도 수원시 팔달구 매산로1가      ,300000,,아이폰x,,애플,아이폰 X,X,256.0,"상태 굿 
배터리성능100
256"
,        경기도 수원시 권선구 권선2동      ,100000,,아이폰 x 64기가 배터리성능 78,,애플,아이폰 X,X,64.0,"강화필름 기스 살짝있고 다깨끗하지만 카메라가 안켜져 팝니다 
카메라 사용 안 하시면 공기계 용으로 적합하게 쓰일 수 있을 겁니다
필름 땐 건 마지막 페이지에 있고 표시부분 제외하고 다 깨끗합니다 
실제로 보면 저부분도 티 안 납니다
22년 초에 매장가서 구매하였습니다"
,        경기도 부천시 원종동      ,240000,,아이폰x 256gb 실버,,애플,아이폰 X,X,256.0,"배터리 86
보시다시피 깨끗하고 모두 정상작동 됩니다 

많이 찔러주세요ㅠㅠ 답 10분이내 가능 
배송 직거래 오늘안에 가능해요

택배비+3700원"
,        경기도 화성시 봉담읍      ,110000,,아이폰x,,애플,아이폰 X,X,64.0,"아이폰X
카플레이용으로사용
찍힘 깨진곳없이 전체적으로 깨끗함
페이스아이디 문제감지
다른문제전혀없음
전화사용 전혀문제없음
ios버전 16.51(탈옥가능버전)
64g
배터리효율79%"
,        서울 용산구 원효로2가      ,200000,,아이폰x 256gb 화이트 판매합니다,,애플,아이폰 X,X,256.0,"생활기스 있고
사설에서 액정수리 했고
face id 안되네요"
,        경기도 김포시 운양동      ,200000,,아이폰x 256gb 화이트 판매합니다,,애플,아이폰 X,X,256.0,"생활기스 있고
사설에서 액정수리 했고
face id 안되네요"
,        광주 서구 금호동      ,250000,,아이폰x (10) 256gb 배터리정품 최근교환.,,애플,아이폰 X,X,256.0,"아이폰x 10 이구요.
용량 256GB
배터리는 6개월전에 정품으로 교환한 후 한번도 사용안했습니다.
케이스도 드려요.
흠집 거의 없습니다. 
"
,        전북 전주시 덕진구 동산동      ,210000,,아이폰x 256,,애플,아이폰 X,X,256.0,아이폰X 256기가 판매핮니다 액파 있습니다
,        경기도 하남시 미사1동      ,77000,,아이폰x 64g 화면고장,,애플,아이폰 X,X,64.0,"아이폰 x 스그 모델입니다

액정 손상 (깨진게 아닌 lcd 고장) ,페이스아이디 고장 문제 빼고는 사용감도 별로 없는 깨끗한 재품입니다

수리해서 사용하시거나 부품용으로 사용하실분께 판매합니다

쿨거시 택포"
,        경남 진주시 주약동      ,210000,,아이폰x 64gb,,애플,아이폰 X,X,64.0,"아이폰x 64GB 판매합니다
사진과 동일하게 액정 모서리쪽 살짝 깨짐,
테두리쪽 생활 흠집 등 있음
크게 보이는 파손은 없어요"
,        전북 익산시 동산동      ,50000,,아이폰 x,,애플,아이폰 X,X,,안 켜지는 벽돌 폰입니다. 수리해서 사용하셔야 할 것 같아요!
,        서울 양천구 신정2동      ,180000,,아이폰 x 스페이스그레이(블랙) 64g 배터리 효율 82% 교환,,애플,아이폰 X,X,64.0,"아이폰 X 스페이스그레이 64g 교환

파손 & 기스, 흠집 한 군데도 없이 깨끗합니다

터치 다 잘되고 기능 모두 정상 작동합니다

상위버전은 교환시 추가금 드리겠습니다

현재 사용하는 핸드폰이 아이폰 X라서 사진은 찍지 못한 점 양해 부탁드립니다 🥲 편하게 찔러봐주세요"
,        경남 창원시 의창구 팔용동      ,200000,,아이폰x 64기가,,애플,아이폰 X,X,64.0,"아이폰x판매합니다 앞뒷판 기스
흡집 깨짐 없고 은색테두리 생활기스정도있는거같네요"
,        서울 서대문구 북가좌동      ,180000,,애플 아이폰x 64기가,,애플,아이폰 X,X,64.0,"잔기스 있는편
뒷면 모서리 살짝 깨짐
앞면 왼쪽 아래 액정 약간 금감
화면에 문제는 없는듯 합니다
케이스 없음 (안전봉투에 넣어드려요)

배터리 성능88%

그 외 궁금하신점 채팅주세요~
쿨거 네고 가능
반품 & 환불 불가입니다~"
,        경기도 군포시 당동      ,200000,,아이폰x 64gb,,애플,아이폰 X,X,64.0,"페이스 아이디, 후면 전면 카메라 정상작동
배터리 78% 저장공간 64gb

사용을 잘 안 하게 되어 판매합니다.

구성은 기기 하나

파손이나 큰 기스는 없지만 잔기스는 꽤 있는 편이에요.

직거래 용호고, 당동중, 당동초, 당정역

터치오류가 간간히 있어요"
,        경기도 수원시 권선구 탑동      ,160000,,iphone x 64gb silver 배터리 성능:100%,,애플,아이폰 X,X,64.0,"액정 과 배터리 사설수리 받았구요 , 페이스 아이디 나 카메라 등 이상 없다는거 알아주셨음 해요~

“구매희망 하시는분 채팅부탁드립니다. , 3사호환 다 가능합니다.”

배터리 오래 갑니다~ , 3utools 점수확인결과 95점 입니다."
,        경남 거제시 연초면      ,160000,,아이폰 x 256,,애플,아이폰 X,X,256.0,"아이폰 x 256
기능 이상 없음
뒷면 깨짐
배터리 77%"
,        경기도 김포시 마산동      ,300000,,아이폰 x 블랙 256기가 100프로,,애플,아이폰 X,X,256.0,"컨디션 좋습니다. 
배터리 100프로 입니다. 
기능이상없이 전부 작동 잘됩니다.
장기동 구래동 직거래 가능"
,        서울 양천구 신정3동      ,220000,,아이폰x 스페이스 그레이 256gb,,애플,아이폰 X,X,256.0,"배터리 효율 100입니다! (사설)
카메라 페이스 아이디를 포함한 모든 기능 이상 없어요

가격 제안 받아여"
,        경기도 고양시 덕양구 창릉동      ,220000,,아이폰x 스페이스 그레이 256gb,,애플,아이폰 X,X,256.0,"배터리 효율 100입니다! (사설)
카메라 페이스 아이디를 포함한 모든 기능 이상 없어요

가격 제안 받아여"
,        충북 증평군 증평읍      ,150000,,(재당근) 아이폰x 64g (쿨거 14),,애플,아이폰 X,X,64.0,"당근으로 구매 했을 때부터 배터리 효율 75% 였어요

아이 사진 촬영용으로만 사용 했어요

음질 통화 카메라 등등 아무 이상 없고 배터리 효율은 낮지만 오래 가는 편인 거 같아요 충전도 잘 되구요

강화 유리 필름 붙어 있어요 케이스는 없습니다

윗부분 찍힘 있으나 이건 당근에서 구매 했을 때부터 있던 건데 케이스 끼우면 안 보이는 위치에요"
,        서울 강남구 역삼1동      ,220000,,아이폰x s급,,애플,아이폰 X,X,,"사용하고 있는 유심 꼽으셔서 바로 사용 하시면 됩니다.
케이스 끼우고 사용해 전체 외관 깨끗합니다.
애플 계정 로그아웃 후 전체 초기화 완료 했습니다.
터치, 카메라, 페이스 아이디 등 모든 기능 이상 없습니다.
폰 단품입니다.
가격 네고 에눌X
직거래 집 근처에서 가능합니다.
중간쯤 조율 가능합니다.
감사합니다!"
,        서울 구로구 구로제4동      ,220000,,아이폰x s급,,애플,아이폰 X,X,,"사용하고 있는 유심 꼽으셔서 바로 사용 하시면 됩니다.
케이스 끼우고 사용해 전체 외관 깨끗합니다.
애플 계정 로그아웃 후 전체 초기화 완료 했습니다.
터치, 카메라, 페이스 아이디 등 모든 기능 이상 없습니다.
폰 단품입니다.
가격 네고 에눌X
직거래 집 근처에서 가능합니다.
중간쯤 조율 가능합니다.
감사합니다!"
,        경기도 안양시 동안구 호계3동      ,100000,,아이폰x 블랙 64g,,애플,아이폰 X,X,64.0,"사진 보시면 화면에 줄 하나 있고 뒷면 오른쪽 하단, 상단 약간씩 깨져있습니다. 생활기스도 어느정도 있습니다.
이외 하자는 없고 배터리 성능 89퍼센트 입니다
네고 어느정도 가능하고 직거래 평촌학원가 금정역 범계역 가능합니다"
,        전북 전주시 완산구 삼천동1가      ,190000,,아이폰x 실버 64기가 상태 최최상급,,애플,아이폰 X,X,64.0,"아이폰 X 실버 64기가 판매합니다
배터리성능 93% 
상태 최상급입니다. 기능문제 없습니다."
,        경기도 광명시 철산동      ,210000,,[100%] 아이폰x 64 실버 x,,애플,아이폰 X,X,64.0,"배터리100%
선약O 
기기단품 필름 케이스같이드려요 !


사진과 상태동일하며
하얀화면에서 보시다시 반듯하게 
다 잘나옵니다
모든기능 정상입니다 ㅎㅎ
안전거래 택배거래 직거래 다 가능하며
직거래는 서울 7호선 철산역 3번 4번출구쪽에서 
거래가능합니다 "
,        경기도 부천시 원종동      ,240000,,아이폰x 256gb 실버,,애플,아이폰 X,X,256.0,"배터리 86 
모두 정상작동됩니다 연락주세요!"
,        경기도 화성시 병점1동      ,310000,,아이폰x 실버 256g 배터리 97%,,애플,아이폰 X,X,256.0,"🐳 카메라 정상 작동
🐳 기스 없음
🐳 소리 잘 나옴 

🐳 기종: 아이폰X 256G
🐳 색상: 실버
🐳 배터리 성능: 97%
🐳 충전기 없습니다 기기 단품이에요

🐳 조명 반사 시 보이는 미세 기스는 있을 수 있지만 육안으로 보았을 땐 매우 깔끔해요
🐳 트루톤X
🐳 예약 시 예약금 5만원 필수입니다 (예약 취소 시 예약금 환불X)
🐳 안전결제 시 네고 불가능
🐳 입금 순으로 거래 진행됩니다
🐳 단순 변심, 글 미 숙지 등으로 인한 환불은 불가능합니다"
,        강원도 동해시 동회동      ,200000,,아이폰x 64gb,,애플,아이폰 X,X,64.0,"아이폰x
블랙
64gb
배터리 성능 70 초반이였던걸로 기억해용
박스만 있어용
핸드폰 상태는 메세지 주세여

연락주셔용"
,        경기도 수원시 권선구 서둔동      ,150000,,아이폰 x 64g 베터리 성능 100%,,애플,아이폰 X,X,64.0,"인스타용 사진용으로 쓰던 아이폰 x 입니다

뒤에 액정이 깨져있지만 케이스 끼면 정말 티도 안나고요.

앞에는 액정만 깨져있어서 필름 가시면 됩니다.

배터리 100%  오래 쓸 수 있습니다. 
(방콕 여행갔을때 하루 종일 씀)

인스타용, 사진용으로 아이폰을 찾으신다면 가장 유명한 6,7,x 시리즈 중 x 추천드립니다.

마지막은 사진 잘 찍히는지 그냥 햄버거 사진 찍었던거 올립니다."
,        서울 금천구 시흥제4동      ,180000,,아이폰 x 256g,,애플,아이폰 X,X,256.0,"아이폰X 256G
판매합니다.

업무용 세컨폰으로만 사용해서
베터리충전 전화만 거의 반복한 폰입니다.

사설수리 받은적 부품 교체한적 한번도 없고
베터리는 사진에 보시는 바와같이 79%
입니다.

늘상 케이스를 끼워 사용했기에
눈에띄는 찍힘 기스 깨짐등 없고
상태는 좋습니다.
현재 전면에 필름 붙어있고
뒷면에는 전자파차단 애플 스티커 붙어있는 상태입니다.

상태는 좋다고 자부하고요
말도안되는 찔러보기나 
매너없는 채팅에는
답변하지 않겠습니다.

케이스는 2종류 드립니다. 카드 들어가는 슬라이드 케이스이고, 핑크는 사용한것 네이비는 새것이에요."
,        서울 송파구 오금동      ,230000,,아이폰x 256g 배터리100%,,애플,아이폰 X,X,256.0,"아이폰X 256기가
액정에 기스 있습니다.
사진으로 확인가능
배터리 교체해서 성능 100% 입니다.
유튜브 시청 및 사진촬영용으로 쓰려고 했는데 
사용 안해서 팝니다.
박스없음. 충전선 정품 새거 드림.

오금역,개롱역 직거래 가능"
